Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters,Day_of_Week,Month,Weekend ,Academic_Status
2025-01-01,Garden_Irrigation,29.1,Low,1135,2,1,NO,Regular
2025-01-02,Girls_Hostel_B,29.6,Medium,1824,3,1,NO,Regular
2025-01-03,Main_Hostel_A,41.2,Medium,2190,4,1,NO,Regular
2025-01-04,Academic_Block_1,40.7,Medium,183.5,5,1,YES,Regular
2025-01-05,Academic_Block_1,34.7,Low,125.5,6,1,YES,Regular
2025-01-06,Main_Hostel_A,22.5,Medium,1464,0,1,NO,Regular
2025-01-07,Garden_Irrigation,28.8,Medium,1390,1,1,NO,Regular
2025-01-08,Main_Hostel_A,32.6,Medium,1968,2,1,NO,Regular
2025-01-09,Indoor_Stadium,22.3,Low,1065,3,1,NO,Regular
2025-01-10,Indoor_Stadium,37.3,High,1745,4,1,NO,Regular
2025-01-11,Central_Canteen,40.7,Medium,1805,5,1,YES,Regular
2025-01-12,Indoor_Stadium,16.9,Medium,1195,6,1,YES,Regular
2025-01-13,Academic_Block_1,22.2,Medium,1265,0,1,NO,Regular
2025-01-14,Boys_Hostel_C,20.2,Medium,1398,1,1,NO,Regular
2025-01-15,Academic_Block_1,22.2,Medium,1265,2,1,NO,Regular
2025-01-16,Central_Canteen,25.4,Medium,1255,3,1,NO,Regular
2025-01-17,Central_Library,39.4,High,768,4,1,NO,Regular
2025-01-18,Indoor_Stadium,22.3,Medium,1230,5,1,YES,Regular
2025-01-19,Indoor_Stadium,21.9,Medium,1375,6,1,YES,Regular
2025-01-20,Main_Hostel_A,30.2,Medium,1728,0,1,NO,Regular
2025-01-21,Main_Hostel_A,18.6,Medium,1290,1,1,NO,Regular
2025-01-22,Central_Library,34.7,Medium,626,2,1,NO,Regular
2025-01-23,Boys_Hostel_C,34.8,Low,1662,3,1,NO,Regular
2025-01-24,Campus_Laundry,38.8,Medium,2826,4,1,NO,Regular
2025-01-25,Central_Canteen,34.1,Medium,1610,5,1,YES,Regular
2025-01-26,Central_Library,29.4,Low,48.2,6,1,YES,Regular
2025-01-27,Girls_Hostel_B,41.9,Low,1692,0,1,NO,Regular
2025-01-28,Boys_Hostel_C,23.3,High,1800,1,1,NO,Regular
2025-01-29,Garden_Irrigation,39.2,Low,1345,2,1,NO,Regular
2025-01-30,Campus_Laundry,27.4,Medium,2385,3,1,NO,Regular
2025-01-31,Main_Hostel_A,15.7,Medium,1200,4,1,NO,Regular
2025-02-01,Central_Canteen,39.4,Low,1450,5,2,YES,Regular
2025-02-02,Girls_Hostel_B,35.2,Low,1856.4,6,2,YES,Regular
2025-02-03,Girls_Hostel_B,25.1,Low,1170,0,2,NO,Regular
2025-02-04,Main_Hostel_A,33.1,Medium,1974,1,2,NO,Regular
2025-02-05,Boys_Hostel_C,19.9,Medium,1302,2,2,NO,Regular
2025-02-06,Girls_Hostel_B,19.5,Low,1038,3,2,NO,Regular
2025-02-07,Campus_Laundry,37.9,Medium,3123,4,2,NO,Regular
2025-02-08,Garden_Irrigation,18,Medium,1215,5,2,YES,Regular
2025-02-09,Academic_Block_1,28,Low,100,6,2,YES,Regular
2025-02-10,Boys_Hostel_C,18.1,Medium,1482,0,2,NO,Regular
2025-02-11,Central_Library,28.5,High,608,1,2,NO,Regular
2025-02-12,Central_Library,41.3,Medium,654,2,2,NO,Regular
2025-02-13,Central_Library,31.1,Medium,608,3,2,NO,Regular
2025-02-14,Central_Library,37.3,Medium,648,4,2,NO,Regular
2025-02-15,Girls_Hostel_B,32.6,High,2527.2,5,2,YES,Regular
2025-02-16,Garden_Irrigation,31.1,High,1720,6,2,YES,Regular
2025-02-17,Main_Hostel_A,34.6,Low,1458,0,2,NO,Regular
2025-02-18,Girls_Hostel_B,39.8,Low,1782,1,2,NO,Regular
2025-02-19,Central_Library,16,Medium,474,2,2,NO,Regular
2025-02-20,Campus_Laundry,31,Low,1935,3,2,NO,Regular
2025-02-21,Central_Library,37.4,Medium,622,4,2,NO,Regular
2025-02-22,Central_Canteen,20,Medium,1170,5,2,YES,Regular
2025-02-23,Boys_Hostel_C,36.6,Low,1887.6,6,2,YES,Regular
2025-02-24,Indoor_Stadium,22.5,Medium,1235,0,2,NO,Regular
2025-02-25,Academic_Block_1,33.6,Low,1310,1,2,NO,Regular
2025-02-26,Central_Canteen,27,Low,1010,2,2,NO,Regular
2025-02-27,Campus_Laundry,16,Medium,2052,3,2,NO,Regular
2025-02-28,Indoor_Stadium,42,Low,1570,4,2,NO,Regular
2025-03-01,Academic_Block_1,40.7,Medium,170,5,3,YES,Regular
2025-03-02,Main_Hostel_A,30,Medium,2293.2,6,3,YES,Regular
2025-03-03,Main_Hostel_A,39,Medium,2154,0,3,NO,Regular
2025-03-04,Indoor_Stadium,35.2,Low,1235,1,3,NO,Regular
2025-03-05,Central_Library,38.3,Medium,638,2,3,NO,Regular
2025-03-06,Central_Canteen,15.4,Medium,960,3,3,NO,Regular
2025-03-07,Campus_Laundry,31,High,3051,4,3,NO,Regular
2025-03-08,Main_Hostel_A,27.7,Low,1669.2,5,3,YES,Regular
2025-03-09,Garden_Irrigation,41.5,High,2010,6,3,YES,Regular
2025-03-10,Central_Canteen,38.5,Medium,1690,0,3,NO,Regular
2025-03-11,Indoor_Stadium,32.5,Medium,1535,1,3,NO,Regular
2025-03-12,Garden_Irrigation,31.7,Low,1235,2,3,NO,Regular
2025-03-13,Campus_Laundry,21.1,High,2349,3,3,NO,Regular
2025-03-14,Main_Hostel_A,30.4,Medium,1806,4,3,NO,Regular
2025-03-15,Main_Hostel_A,29.7,Low,1786.2,5,3,YES,Regular
2025-03-16,Girls_Hostel_B,27.1,Low,1708.2,6,3,YES,Regular
2025-03-17,Central_Library,24.8,Medium,482,0,3,NO,Regular
2025-03-18,Boys_Hostel_C,19.5,High,1632,1,3,NO,Regular
2025-03-19,Indoor_Stadium,28.5,Medium,1420,2,3,NO,Regular
2025-03-20,Campus_Laundry,40.8,Low,2763,3,3,NO,Regular
2025-03-21,Boys_Hostel_C,39.1,Medium,1866,4,3,NO,Regular
2025-03-22,Boys_Hostel_C,38.5,Medium,2675.4,5,3,YES,Regular
2025-03-23,Central_Canteen,15,High,1285,6,3,YES,Regular
2025-03-24,Campus_Laundry,38.5,Low,2628,0,3,NO,Regular
2025-03-25,Central_Library,17.7,Low,362,1,3,NO,Regular
2025-03-26,Campus_Laundry,28,Medium,2331,2,3,NO,Regular
2025-03-27,Main_Hostel_A,25.4,Medium,1536,3,3,NO,Regular
2025-03-28,Main_Hostel_A,22.5,Medium,1626,4,3,NO,Regular
2025-03-29,Central_Library,38.6,High,77.4,5,3,YES,Regular
2025-03-30,Main_Hostel_A,41.2,Low,2410.2,6,3,YES,Regular
2025-03-31,Campus_Laundry,36.2,Medium,3033,0,3,NO,Regular
2025-04-01,Campus_Laundry,16.4,Medium,2016,1,4,NO,Regular
2025-04-02,Main_Hostel_A,21.4,Medium,1512,2,4,NO,Regular
2025-04-03,Main_Hostel_A,32.2,High,2034,3,4,NO,Regular
2025-04-04,Indoor_Stadium,36.6,High,1940,4,4,NO,Regular
2025-04-05,Main_Hostel_A,28.6,Medium,2269.8,5,4,YES,Regular
2025-04-06,Central_Canteen,41,Low,1475,6,4,YES,Regular
2025-04-07,Central_Canteen,35.8,High,1910,0,4,NO,Regular
2025-04-08,Main_Hostel_A,30.7,Medium,1836,1,4,NO,Regular
2025-04-09,Girls_Hostel_B,27.8,Medium,1824,2,4,NO,Regular
2025-04-10,Boys_Hostel_C,32.4,Medium,1818,3,4,NO,Regular
2025-04-11,Indoor_Stadium,31.8,High,1785,4,4,NO,Regular
2025-04-12,Central_Library,40.6,Medium,72.6,5,4,YES,Regular
2025-04-13,Campus_Laundry,41.2,High,3375,6,4,YES,Regular
2025-04-14,Indoor_Stadium,32.3,High,1675,0,4,NO,Regular
2025-04-15,Central_Library,17.3,Low,306,1,4,NO,Regular
2025-04-16,Campus_Laundry,27.7,Low,2187,2,4,NO,Regular
2025-04-17,Boys_Hostel_C,25,Low,1092,3,4,NO,Regular
2025-04-18,Garden_Irrigation,33.3,High,1845,4,4,NO,Regular
2025-04-19,Academic_Block_1,31.3,Low,129.5,5,4,YES,Regular
2025-04-20,Indoor_Stadium,18,High,1365,6,4,YES,Regular
2025-04-21,Main_Hostel_A,39.2,Medium,2118,0,4,NO,Regular
2025-04-22,Girls_Hostel_B,36.6,Medium,2076,1,4,NO,Regular
2025-04-23,Garden_Irrigation,38.2,High,1810,2,4,NO,Regular
2025-04-24,Garden_Irrigation,37.9,High,1835,3,4,NO,Regular
2025-04-25,Academic_Block_1,30.3,Low,1120,4,4,NO,Regular
2025-04-26,Central_Canteen,35.9,Medium,1695,5,4,YES,Regular
2025-04-27,Main_Hostel_A,23.2,Low,1552.2,6,4,YES,Regular
2025-04-28,Campus_Laundry,24,Medium,2304,0,4,NO,Regular
2025-04-29,Campus_Laundry,22.1,Medium,2412,1,4,NO,Regular
2025-04-30,Central_Library,17.3,Medium,404,2,4,NO,Regular
2025-05-01,Boys_Hostel_C,16.5,Low,322.2,3,5,NO,Vacation
2025-05-02,Central_Library,15.4,Medium,138,4,5,NO,Vacation
2025-05-03,Central_Library,24.9,High,19.26,5,5,YES,Vacation
2025-05-04,Main_Hostel_A,21.2,Medium,617.76,6,5,YES,Vacation
2025-05-05,Indoor_Stadium,36.7,Medium,504,0,5,NO,Vacation
2025-05-06,Garden_Irrigation,15.7,Medium,1080,1,5,NO,Vacation
2025-05-07,Main_Hostel_A,26,Low,410.4,2,5,NO,Vacation
2025-05-08,Garden_Irrigation,23.6,Low,895,3,5,NO,Vacation
2025-05-09,Garden_Irrigation,27.9,Medium,1445,4,5,NO,Vacation
2025-05-10,Academic_Block_1,17.3,High,43.05,5,5,YES,Vacation
2025-05-11,Boys_Hostel_C,22,Low,390.78,6,5,YES,Vacation
2025-05-12,Central_Canteen,28.4,Medium,385.5,0,5,NO,Vacation
2025-05-13,Girls_Hostel_B,16.1,Medium,390.6,1,5,NO,Vacation
2025-05-14,Academic_Block_1,39.8,High,567,2,5,NO,Vacation
2025-05-15,Boys_Hostel_C,21.5,Medium,473.4,3,5,NO,Vacation
2025-05-16,Indoor_Stadium,32.7,Medium,454.5,4,5,NO,Vacation
2025-05-17,Central_Library,31.1,Medium,17.7,5,5,YES,Vacation
2025-05-18,Campus_Laundry,30,High,839.7,6,5,YES,Vacation
2025-05-19,Main_Hostel_A,20.5,Medium,441,0,5,NO,Vacation
2025-05-20,Boys_Hostel_C,23.9,Low,324,1,5,NO,Vacation
2025-05-21,Indoor_Stadium,36,Medium,505.5,2,5,NO,Vacation
2025-05-22,Garden_Irrigation,20.2,High,1305,3,5,NO,Vacation
2025-05-23,Garden_Irrigation,34.7,Medium,1670,4,5,NO,Vacation
2025-05-24,Central_Canteen,26,Low,292.5,5,5,YES,Vacation
2025-05-25,Indoor_Stadium,36.9,Low,372,6,5,YES,Vacation
2025-05-26,Central_Library,22.4,Low,108.6,0,5,NO,Vacation
2025-05-27,Garden_Irrigation,19.2,Low,870,1,5,NO,Vacation
2025-05-28,Girls_Hostel_B,16.6,High,460.8,2,5,NO,Vacation
2025-05-29,Central_Library,23.9,High,174.6,3,5,NO,Vacation
2025-05-30,Girls_Hostel_B,32.9,Low,450,4,5,NO,Vacation
2025-05-31,Academic_Block_1,27.4,Medium,43.8,5,5,YES,Vacation
2025-06-01,Main_Hostel_A,32.2,Low,549.9,6,6,YES,Vacation
2025-06-02,Girls_Hostel_B,38.2,Medium,631.8,0,6,NO,Vacation
2025-06-03,Girls_Hostel_B,18.8,Medium,441,1,6,NO,Vacation
2025-06-04,Academic_Block_1,19.6,Low,273,2,6,NO,Vacation
2025-06-05,Main_Hostel_A,16.1,Medium,358.2,3,6,NO,Vacation
2025-06-06,Boys_Hostel_C,35.6,Low,504,4,6,NO,Vacation
2025-06-07,Central_Library,40.7,Medium,21.3,5,6,YES,Vacation
2025-06-08,Academic_Block_1,38.1,High,52.35,6,6,YES,Vacation
2025-06-09,Girls_Hostel_B,20.4,Medium,415.8,0,6,NO,Vacation
2025-06-10,Boys_Hostel_C,31.2,Medium,520.2,1,6,NO,Vacation
2025-06-11,Girls_Hostel_B,22.4,Medium,466.2,2,6,NO,Vacation
2025-06-12,Campus_Laundry,36.2,Medium,896.4,3,6,NO,Vacation
2025-06-13,Boys_Hostel_C,21,High,498.6,4,6,NO,Vacation
2025-06-14,Garden_Irrigation,26.6,Medium,1285,5,6,YES,Vacation
2025-06-15,Academic_Block_1,36.8,Low,41.4,6,6,YES,Vacation
2025-06-16,Campus_Laundry,25.6,High,823.5,0,6,NO,Vacation
2025-06-17,Central_Canteen,33,High,538.5,1,6,NO,Vacation
2025-06-18,Campus_Laundry,29.4,Medium,783,2,6,NO,Vacation
2025-06-19,Girls_Hostel_B,33.5,Medium,514.8,3,6,NO,Vacation
2025-06-20,Garden_Irrigation,21.1,Low,1010,4,6,NO,Vacation
2025-06-21,Central_Library,16.1,Medium,14.34,5,6,YES,Vacation
2025-06-22,Main_Hostel_A,39.6,High,926.64,6,6,YES,Vacation
2025-06-23,Central_Library,28.2,High,193.8,0,6,NO,Vacation
2025-06-24,Main_Hostel_A,27,Medium,516.6,1,6,NO,Vacation
2025-06-25,Campus_Laundry,31,Low,577.8,2,6,NO,Vacation
2025-06-26,Central_Library,21.6,Low,112.2,3,6,NO,Vacation
2025-06-27,Boys_Hostel_C,28.4,Medium,525.6,4,6,NO,Vacation
2025-06-28,Central_Canteen,30.9,High,534,5,6,YES,Vacation
2025-06-29,Academic_Block_1,38.3,Low,40.05,6,6,YES,Vacation
2025-06-30,Campus_Laundry,26.9,Low,548.1,0,6,NO,Vacation
2025-07-01,Central_Canteen,25.9,Low,1115,1,7,NO,Regular
2025-07-02,Campus_Laundry,40.4,Low,2673,2,7,NO,Regular
2025-07-03,Main_Hostel_A,19.7,Medium,1398,3,7,NO,Regular
2025-07-04,Central_Canteen,19,Low,1000,4,7,NO,Regular
2025-07-05,Main_Hostel_A,21.9,Medium,1825.2,5,7,YES,Regular
2025-07-06,Indoor_Stadium,24.9,Low,950,6,7,YES,Regular
2025-07-07,Indoor_Stadium,18.7,Low,895,0,7,NO,Regular
2025-07-08,Indoor_Stadium,37.3,Low,1275,1,7,NO,Regular
2025-07-09,Boys_Hostel_C,29.2,Medium,1854,2,7,NO,Regular
2025-07-10,Garden_Irrigation,21.2,Medium,1195,3,7,NO,Regular
2025-07-11,Garden_Irrigation,16.1,Medium,1155,4,7,NO,Regular
2025-07-12,Campus_Laundry,19.3,Low,1467,5,7,YES,Regular
2025-07-13,Garden_Irrigation,20.8,Low,1025,6,7,YES,Regular
2025-07-14,Boys_Hostel_C,29.6,High,1938,0,7,NO,Regular
2025-07-15,Girls_Hostel_B,40.3,Low,1692,1,7,NO,Regular
2025-07-16,Academic_Block_1,25.7,Medium,1405,2,7,NO,Regular
2025-07-17,Academic_Block_1,30,Medium,1495,3,7,NO,Regular
2025-07-18,Indoor_Stadium,28.1,Low,1165,4,7,NO,Regular
2025-07-19,Campus_Laundry,33.9,Medium,2763,5,7,YES,Regular
2025-07-20,Academic_Block_1,24.8,Medium,127.5,6,7,YES,Regular
2025-07-21,Central_Library,39.4,Medium,678,0,7,NO,Regular
2025-07-22,Academic_Block_1,19.9,Medium,1225,1,7,NO,Regular
2025-07-23,Girls_Hostel_B,40.1,Low,1548,2,7,NO,Regular
2025-07-24,Indoor_Stadium,22.1,Medium,1225,3,7,NO,Regular
2025-07-25,Indoor_Stadium,25,Low,1130,4,7,NO,Regular
2025-07-26,Central_Library,29.7,Low,50.2,5,7,YES,Regular
2025-07-27,Girls_Hostel_B,24.2,High,2332.2,6,7,YES,Regular
2025-07-28,Garden_Irrigation,19.4,Medium,1070,0,7,NO,Regular
2025-07-29,Garden_Irrigation,40.8,High,1955,1,7,NO,Regular
2025-07-30,Girls_Hostel_B,15.2,High,1482,2,7,NO,Regular
2025-07-31,Indoor_Stadium,22.4,Low,975,3,7,NO,Regular
2025-08-01,Girls_Hostel_B,37.1,Medium,1830,4,8,NO,Regular
2025-08-02,Central_Library,36.6,Low,56.2,5,8,YES,Regular
2025-08-03,Garden_Irrigation,36.3,High,1890,6,8,YES,Regular
2025-08-04,Academic_Block_1,17.2,Medium,1240,0,8,NO,Regular
2025-08-05,Main_Hostel_A,31.5,Medium,1782,1,8,NO,Regular
2025-08-06,Central_Canteen,31.4,Low,1135,2,8,NO,Regular
2025-08-07,Central_Canteen,16.8,High,1355,3,8,NO,Regular
2025-08-08,Main_Hostel_A,41.8,Low,1626,4,8,NO,Regular
2025-08-09,Academic_Block_1,27.8,Medium,143.5,5,8,YES,Regular
2025-08-10,Central_Library,40.4,Low,52,6,8,YES,Regular
2025-08-11,Indoor_Stadium,40.4,Medium,1670,0,8,NO,Regular
2025-08-12,Girls_Hostel_B,32.8,Medium,1920,1,8,NO,Regular
2025-08-13,Central_Canteen,37.4,Medium,1670,2,8,NO,Regular
2025-08-14,Indoor_Stadium,22.1,Low,995,3,8,NO,Regular
2025-08-15,Main_Hostel_A,26,Low,1260,4,8,NO,Regular
2025-08-16,Central_Canteen,23.3,Medium,1295,5,8,YES,Regular
2025-08-17,Academic_Block_1,41.3,Medium,164.5,6,8,YES,Regular
2025-08-18,Indoor_Stadium,35.2,Low,1375,0,8,NO,Regular
2025-08-19,Central_Library,18.8,High,542,1,8,NO,Regular
2025-08-20,Main_Hostel_A,17.6,Low,972,2,8,NO,Regular
2025-08-21,Central_Canteen,17.7,Medium,1100,3,8,NO,Regular
2025-08-22,Academic_Block_1,25.2,Low,1100,4,8,NO,Regular
2025-08-23,Girls_Hostel_B,32.6,Medium,2464.8,5,8,YES,Regular
2025-08-24,Girls_Hostel_B,25.9,High,2355.6,6,8,YES,Regular
2025-08-25,Academic_Block_1,32.1,Low,1090,0,8,NO,Regular
2025-08-26,Garden_Irrigation,41.1,High,1850,1,8,NO,Regular
2025-08-27,Girls_Hostel_B,29.2,Medium,1698,2,8,NO,Regular
2025-08-28,Central_Library,23.7,Medium,562,3,8,NO,Regular
2025-08-29,Boys_Hostel_C,19.9,High,1728,4,8,NO,Regular
2025-08-30,Garden_Irrigation,34.3,Low,1300,5,8,YES,Regular
2025-08-31,Academic_Block_1,15.2,Medium,107.5,6,8,YES,Regular
2025-09-01,Main_Hostel_A,32.6,Medium,1944,0,9,NO,Regular
2025-09-02,Central_Library,41.1,Low,524,1,9,NO,Regular
2025-09-03,Central_Canteen,33.7,Medium,1590,2,9,NO,Regular
2025-09-04,Indoor_Stadium,36.5,Medium,1495,3,9,NO,Regular
2025-09-05,Campus_Laundry,38.8,Medium,2808,4,9,NO,Regular
2025-09-06,Campus_Laundry,24.1,Low,1710,5,9,YES,Regular
2025-09-07,Central_Library,37.8,High,70.2,6,9,YES,Regular
2025-09-08,Central_Canteen,15.8,Low,680,0,9,NO,Regular
2025-09-09,Girls_Hostel_B,15.8,Medium,1200,1,9,NO,Regular
2025-09-10,Indoor_Stadium,35.1,Low,1200,2,9,NO,Regular
2025-09-11,Academic_Block_1,39.5,High,1995,3,9,NO,Regular
2025-09-12,Garden_Irrigation,24.7,Low,1060,4,9,NO,Regular
2025-09-13,Indoor_Stadium,19.8,Low,1005,5,9,YES,Regular
2025-09-14,Garden_Irrigation,33,Medium,1405,6,9,YES,Regular
2025-09-15,Garden_Irrigation,40.6,Medium,1750,0,9,NO,Regular
2025-09-16,Girls_Hostel_B,32.6,Medium,1902,1,9,NO,Regular
2025-09-17,Main_Hostel_A,25.5,Medium,1494,2,9,NO,Regular
2025-09-18,Boys_Hostel_C,17.2,Medium,1284,3,9,NO,Regular
2025-09-19,Girls_Hostel_B,37.4,Medium,1938,4,9,NO,Regular
2025-09-20,Main_Hostel_A,40.6,High,2831.4,5,9,YES,Regular
2025-09-21,Garden_Irrigation,20.8,Low,895,6,9,YES,Regular
2025-09-22,Central_Canteen,24.6,Low,1055,0,9,NO,Regular
2025-09-23,Central_Canteen,17.9,High,1330,1,9,NO,Regular
2025-09-24,Girls_Hostel_B,24.8,Medium,1620,2,9,NO,Regular
2025-09-25,Central_Canteen,18.8,Low,780,3,9,NO,Regular
2025-09-26,Boys_Hostel_C,36.7,Medium,1854,4,9,NO,Regular
2025-09-27,Academic_Block_1,22.8,Medium,126,5,9,YES,Regular
2025-09-28,Academic_Block_1,37.2,Low,145,6,9,YES,Regular
2025-09-29,Indoor_Stadium,20.6,Medium,1195,0,9,NO,Regular
2025-09-30,Indoor_Stadium,33.2,Medium,1485,1,9,NO,Regular
2025-10-01,Girls_Hostel_B,24.2,Medium,1554,2,10,NO,Regular
2025-10-02,Central_Library,25.5,Medium,506,3,10,NO,Regular
2025-10-03,Academic_Block_1,27,High,1660,4,10,NO,Regular
2025-10-04,Garden_Irrigation,38,Medium,1675,5,10,YES,Regular
2025-10-05,Academic_Block_1,16.5,Medium,108.5,6,10,YES,Regular
2025-10-06,Garden_Irrigation,39.7,Low,1290,0,10,NO,Regular
2025-10-07,Girls_Hostel_B,40.7,Low,1662,1,10,NO,Regular
2025-10-08,Boys_Hostel_C,35.6,Medium,1968,2,10,NO,Regular
2025-10-09,Girls_Hostel_B,16.7,Medium,1344,3,10,NO,Regular
2025-10-10,Indoor_Stadium,29.3,Medium,1475,4,10,NO,Regular
2025-10-11,Main_Hostel_A,22.2,Medium,1926.6,5,10,YES,Regular
2025-10-12,Boys_Hostel_C,35,Medium,2301,6,10,YES,Regular
2025-10-13,Main_Hostel_A,27.9,Low,1206,0,10,NO,Regular
2025-10-14,Boys_Hostel_C,40.2,High,2244,1,10,NO,Regular
2025-10-15,Garden_Irrigation,26.3,Medium,1460,2,10,NO,Regular
2025-10-16,Academic_Block_1,33.7,Low,1210,3,10,NO,Regular
2025-10-17,Campus_Laundry,27,Medium,2448,4,10,NO,Regular
2025-10-18,Indoor_Stadium,18.8,Medium,1195,5,10,YES,Regular
2025-10-19,Campus_Laundry,35.1,Medium,2826,6,10,YES,Regular
2025-10-20,Girls_Hostel_B,23.6,Low,1158,0,10,NO,Regular
2025-10-21,Garden_Irrigation,38.7,High,1825,1,10,NO,Regular
2025-10-22,Girls_Hostel_B,35.1,Medium,1872,2,10,NO,Regular
2025-10-23,Central_Canteen,16.2,Low,890,3,10,NO,Regular
2025-10-24,Campus_Laundry,19.6,Medium,2349,4,10,NO,Regular
2025-10-25,Academic_Block_1,36.2,Medium,155.5,5,10,YES,Regular
2025-10-26,Girls_Hostel_B,38.5,Low,1989,6,10,YES,Regular
2025-10-27,Academic_Block_1,21.1,Medium,1105,0,10,NO,Regular
2025-10-28,Campus_Laundry,32.6,Medium,2511,1,10,NO,Regular
2025-10-29,Central_Library,31.4,Low,456,2,10,NO,Regular
2025-10-30,Indoor_Stadium,25.2,Medium,1435,3,10,NO,Regular
2025-10-31,Academic_Block_1,17.3,High,1355,4,10,NO,Regular
2025-11-01,Boys_Hostel_C,19.9,Medium,2310.75,5,11,YES,Exams
2025-11-02,Indoor_Stadium,37.8,Low,1370,6,11,YES,Exams
2025-11-03,Girls_Hostel_B,37.8,Low,1860,0,11,NO,Exams
2025-11-04,Academic_Block_1,29.2,Medium,1355,1,11,NO,Exams
2025-11-05,Campus_Laundry,15.3,Medium,1818,2,11,NO,Exams
2025-11-06,Central_Library,24.7,Medium,615,3,11,NO,Exams
2025-11-07,Academic_Block_1,30.5,Low,1205,4,11,NO,Exams
2025-11-08,Academic_Block_1,23.5,Low,95.5,5,11,YES,Exams
2025-11-09,Academic_Block_1,22.4,Low,100,6,11,YES,Exams
2025-11-10,Central_Library,18.1,Low,442.5,0,11,NO,Exams
2025-11-11,Campus_Laundry,38.3,Medium,3177,1,11,NO,Exams
2025-11-12,Main_Hostel_A,23,Medium,2032.5,2,11,NO,Exams
2025-11-13,Main_Hostel_A,24.1,High,2280,3,11,NO,Exams
2025-11-14,Main_Hostel_A,40.7,Medium,2670,4,11,NO,Exams
2025-11-15,Campus_Laundry,37.4,Medium,2961,5,11,YES,Exams
2025-11-16,Boys_Hostel_C,17.4,High,2359.5,6,11,YES,Exams
2025-11-17,Main_Hostel_A,23.6,Medium,2062.5,0,11,NO,Exams
2025-11-18,Central_Library,22.2,Low,462.5,1,11,NO,Exams
2025-11-19,Central_Library,30.7,Medium,700,2,11,NO,Exams
2025-11-20,Campus_Laundry,17.8,Medium,2250,3,11,NO,Exams
2025-11-21,Boys_Hostel_C,31.1,Low,1582.5,4,11,NO,Exams
2025-11-22,Girls_Hostel_B,15.5,Low,1491.75,5,11,YES,Exams
2025-11-23,Main_Hostel_A,30.9,Medium,2827.5,6,11,YES,Exams
2025-11-24,Boys_Hostel_C,18.5,Medium,1897.5,0,11,NO,Exams
2025-11-25,Central_Library,31.3,Medium,767.5,1,11,NO,Exams
2025-11-26,Academic_Block_1,20.3,High,1285,2,11,NO,Exams
2025-11-27,Boys_Hostel_C,29.5,High,2400,3,11,NO,Exams
2025-11-28,Central_Library,30.6,Medium,752.5,4,11,NO,Exams
2025-11-29,Central_Canteen,30.4,Medium,1580,5,11,YES,Exams
2025-11-30,Girls_Hostel_B,20.3,High,2730,6,11,YES,Exams
2025-12-01,Campus_Laundry,38.3,Medium,3042,0,12,NO,Exams
2025-12-02,Campus_Laundry,36.2,Medium,3006,1,12,NO,Exams
2025-12-03,Garden_Irrigation,36.6,Medium,1725,2,12,NO,Exams
2025-12-04,Main_Hostel_A,28.6,High,2407.5,3,12,NO,Exams
2025-12-05,Garden_Irrigation,23.8,Medium,1265,4,12,NO,Exams
2025-12-06,Academic_Block_1,21.7,Medium,118.5,5,12,YES,Exams
2025-12-07,Campus_Laundry,32.8,High,3006,6,12,YES,Exams
2025-12-08,Indoor_Stadium,19.5,Medium,1065,0,12,NO,Exams
2025-12-09,Indoor_Stadium,38.7,Medium,1645,1,12,NO,Exams
2025-12-10,Indoor_Stadium,32.3,Low,1115,2,12,NO,Exams
2025-12-11,Central_Canteen,41.2,High,1820,3,12,NO,Exams
2025-12-12,Campus_Laundry,22.5,Medium,2088,4,12,NO,Exams
2025-12-13,Central_Library,28.2,High,77.5,5,12,YES,Exams
2025-12-14,Campus_Laundry,22.6,Low,1629,6,12,YES,Exams
2025-12-15,Main_Hostel_A,17.1,Medium,1552.5,0,12,NO,Exams
2025-12-16,Central_Library,30.5,Low,535,1,12,NO,Exams
2025-12-17,Boys_Hostel_C,27.6,Low,1665,2,12,NO,Exams
2025-12-18,Girls_Hostel_B,27.1,Low,1462.5,3,12,NO,Exams
2025-12-19,Indoor_Stadium,40,Medium,1785,4,12,NO,Exams
2025-12-20,Girls_Hostel_B,36.1,Medium,3178.5,5,12,YES,Exams
2025-12-21,Garden_Irrigation,40.4,Low,1380,6,12,YES,Exams
2025-12-22,Main_Hostel_A,17.7,Medium,1612.5,0,12,NO,Exams
2025-12-23,Indoor_Stadium,19.7,Medium,1075,1,12,NO,Exams
2025-12-24,Indoor_Stadium,26.1,Low,1075,2,12,NO,Exams
2025-12-25,Garden_Irrigation,40.1,Medium,1660,3,12,NO,Exams
2025-12-26,Boys_Hostel_C,39.2,Medium,2377.5,4,12,NO,Exams
2025-12-27,Central_Canteen,39.8,High,1940,5,12,YES,Exams
2025-12-28,Central_Library,18.2,High,69.75,6,12,YES,Exams
2025-12-29,Central_Canteen,17.4,High,1345,0,12,NO,Exams
2025-12-30,Boys_Hostel_C,31.6,Medium,2122.5,1,12,NO,Exams
2025-12-31,Central_Library,29.8,High,885,2,12,NO,Exams
2025-01-01,Campus_Laundry,16.8,Medium,1935,2,1,NO,Regular
2025-01-02,Boys_Hostel_C,39.3,Low,1710,3,1,NO,Regular
2025-01-03,Central_Library,37.3,Low,572,4,1,NO,Regular
